X4EVERDROP,X1MTHEFF,X1SCIEFF,X1TXMTSCOR,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,X1SCHOOLBEL,X1SCHOOLCLI,X1POVERTY,X1CONTROL,S1EDUEXPECT,S1SUREHSGRAD,X1FAMINCOME,X2SEX,S1FYAA,S1FYBA,S1FYLICENSE,S1FYAPPR,S1FYMILITARY,S1FYJOB,S1FYFAMILY,S1FYTRAVEL,S1FYVOLUN,S1FYNOTSURE,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,MATH_NO_CLASS,SCI_NO_CLASS,X1RACE_1,X1RACE_2,X1RACE_3,X1RACE_4,X1RACE_5,X1RACE_6,X1RACE_7,X1RACE_8,X1LOCALE_1,X1LOCALE_2,X1LOCALE_3,X1LOCALE_4,X1REGION_1,X1REGION_2,X1REGION_3,X1REGION_4
0.0,-1.29,-0.94,35.1913,5,5,2,0,-1.38,-2.32,0,1.0,11,2,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,1.34,0.25,51.0378,1,1,3,0,0.21,-2.05,0,1.0,6,1,6,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,4,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.56,-0.78,40.6781,2,3,5,8,1.59,0.56,0,2.0,8,1,11,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0.0,0.1,-0.05,52.5439,1,1,4,6,-0.39,0.19,0,1.0,6,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.1,-0.91,50.4903,5,1,2,6,-0.39,-0.3590853994490358,0,2.0,10,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.95,0.69,58.5618,6,6,4,6,1.59,0.72,0,2.0,10,1,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.95,0.25,58.6168,2,2,4,10,0.48,-0.67,0,1.0,8,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,0.1,0.25,57.8703,1,1,2,6,0.55,1.51,1,1.0,6,1,2,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-1.68,-1.74,51.7039,2,1,5,0,-0.64,0.25,0,1.0,10,2,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0,0.1,-0.18,47.9397,2,1,1,10,0.37,-0.73,0,1.0,10,1,3,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0.0,1.62,0.06604246807201108,53.2506,1,2,1,0,-1.17,-1.65,0,1.0,2,1,2,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.0,1.62,-0.05,62.7415,1,2,3,6,0.4,-0.44,0,1.0,6,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,0.25,55.2306,1,1,4,8,0.49,0.02,0,1.0,8,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.1,0.06604246807201108,52.5726,1,1,5,8,1.1,1.22,0,2.0,8,1,7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,-0.34,0.25,48.1,1,1,2,10,-0.04,1.67,0,2.0,10,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,0.07527073240239386,0.06604246807201108,42.5339,2,3,3,0,-0.86,-0.56,0,1.0,7,1,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,3,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.0,0.07527073240239386,0.06604246807201108,53.4796,2,6,4,10,-1.18,-0.3590853994490358,0,1.0,11,3,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1.0,-1.41,-2.91,38.4898,4,5,1,0,-0.09,-1.09,1,1.0,11,2,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.0,-0.58,-0.05,56.3759,2,2,2,0,-0.39,-0.69,0,1.0,5,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,-0.46,37.8857,2,3,1,0,-0.39,-1.52,0,1.0,10,1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.1,0.25,62.4402,1,1,3,10,0.21,0.5,0,2.0,10,1,4,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,-2.09,-1.33,51.362,2,5,2,0,-1.25,0.14,0,1.0,2,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.1,-0.05,63.7393,1,2,4,6,0.98,1.44,0,2.0,6,1,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-0.3,0.06604246807201108,52.2058,2,1,4,8,-0.7,-1.55,0,1.0,8,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,0.1,0.25,60.1335,1,1,7,6,-0.88,-1.83,0,1.0,6,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,-1.41,0.06604246807201108,44.4908,2,3,3,6,-0.73,-0.36,0,1.0,2,1,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,0.27,0.25,51.3902,2,1,4,0,-0.39,-0.43,0,1.0,8,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.07527073240239386,0.06604246807201108,56.1818,1,1,2,4,0.21,0.31,0,1.0,6,1,2,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.0,0.94,1.1,73.8297,1,1,5,10,1.34,0.57,0,2.0,10,1,13,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.68,0.07,55.0703,2,1,2,5,0.78,-2.66,0,1.0,6,1,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.95,-0.05,64.5042,1,1,4,8,0.21,0.69,0,2.0,8,1,5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.51,0.25,58.6386,2,2,3,8,-0.04,0.64,0,1.0,10,1,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,0.06604246807201108,51.346,2,2,2,0,-1.26,-0.3590853994490358,0,1.0,11,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,4,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.0,-0.56,-1.33,47.0502,3,2,3,0,-1.0,-0.23,0,1.0,2,2,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.9,0.25,44.0328,1,1,3,6,-0.39,-0.3590853994490358,0,1.0,10,1,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.0,-0.58,0.06604246807201108,52.2351,1,1,5,8,-0.04,0.76,0,1.0,8,1,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,0.1,0.25,72.663,1,1,5,10,0.52,0.57,0,2.0,10,1,5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,0.1,0.25,54.1155,2,2,4,10,-0.04,-0.43,0,1.0,11,1,6,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2,2,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.0,0.07527073240239386,-0.48,49.6613,2,2,4,8,0.55,0.41,0,1.0,10,1,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3,4,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,-0.17,0.25,40.1727,2,2,2,6,-0.29,-0.69,0,1.0,8,1,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1.0,1.21,0.68,54.3544,1,1,5,10,1.26,-1.32,0,1.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,-0.44,-0.05,57.997,2,1,4,6,-0.39,-0.24,0,1.0,8,1,10,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.1,-0.17,50.0484,2,3,3,0,-0.04,-1.52,0,1.0,4,1,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1.0,-0.58,-0.9,34.9031,3,4,3,4,-0.75,-0.06,0,1.0,11,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,0.1,-1.33,46.1074,2,3,2,0,-0.39,-0.14,0,1.0,2,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,2,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,1.62,1.83,53.9967,2,1,3,10,-0.39,-0.38,0,1.0,10,1,5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.0,-0.56,-1.33,50.6717,3,2,3,0,-0.04,-0.81,0,1.0,8,2,3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0,0.95,-0.17,48.9566,1,2,2,3,0.21,-0.27,0,1.0,11,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.0,0.95,0.68,49.6406,3,3,3,6,-0.84,-0.3590853994490358,0,1.0,6,1,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,0.25,50.1573,2,2,4,6,0.21,-0.3590853994490358,0,1.0,6,1,6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,1.23,0.69,53.6251,1,1,5,0,1.59,1.25,0,2.0,11,1,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,0.09,-0.88,54.3536,2,2,4,0,1.0,-0.11,0,1.0,11,2,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.78,0.38,55.9733,1,2,5,8,0.1,1.03,0,2.0,8,1,6,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,0.25,45.9546,1,1,3,8,1.59,0.76,0,2.0,10,1,8,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0.0,-1.14,0.25,62.1522,2,1,4,8,-1.25,1.16,0,2.0,11,1,13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,1.62,1.83,74.629,1,1,5,10,1.34,-0.3590853994490358,0,2.0,10,1,9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.1,-0.05,67.7625,1,1,4,8,0.21,-0.46,0,1.0,8,1,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,0.1,-0.48,46.2612,2,3,3,8,-0.88,-0.3590853994490358,0,1.0,8,1,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.1,0.25,51.6212,2,1,4,6,0.52,0.93,0,2.0,11,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,-0.34,-0.9,58.7318,2,2,2,0,-0.37,-3.64,0,1.0,6,1,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,-0.17,-0.05,53.2043,1,1,4,6,-0.35,-0.3590853994490358,0,2.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,1.62,1.83,60.8927,1,1,4,10,0.12,-0.3590853994490358,0,1.0,10,1,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.0,-0.56,-0.48,71.9912,1,1,4,8,1.34,1.13,0,1.0,6,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,0.1,-0.05,42.7679,2,1,4,0,-0.06,-0.3590853994490358,0,1.0,11,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1.07,-0.05,62.2454,1,1,2,6,0.3,-0.39,0,1.0,10,1,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0,0.1,0.25,64.7438,1,1,2,8,-0.37,-0.46,1,1.0,8,1,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,0.1,0.25,58.8245,1,1,4,8,-0.64,-1.48,0,1.0,8,1,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.0,-0.29,-0.49,43.9074,3,2,3,8,-1.03,-0.3590853994490358,0,1.0,2,1,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,0.1,0.25,51.7286,1,2,4,8,0.65,-0.51,0,1.0,4,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.0,0.95,0.25,56.6052,3,2,2,8,-0.37,-1.6,1,1.0,8,1,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,0.07527073240239386,1.83,48.6931,1,2,5,6,0.21,-0.39,0,1.0,8,1,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.0,0.1,-1.02,45.3447,2,2,5,10,-0.64,-0.41,0,1.0,11,1,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1.0,1.62,0.25,60.6228,1,1,3,0,-0.05,-3.31,0,1.0,10,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.1,0.25,56.7115,2,2,5,10,-0.98,-1.64,1,1.0,8,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,-2.92,-1.33,46.1769,3,2,4,6,0.78,-0.3590853994490358,0,1.0,8,1,4,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0,-0.58,-0.9,70.3224,1,2,3,10,0.1,1.36,0,2.0,11,1,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.1,0.06604246807201108,45.8769,2,2,3,0,-0.39,0.64,0,1.0,6,2,3,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,2,2,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0.0,-0.17,0.25,50.3698,2,1,2,6,0.1,-0.68,1,1.0,4,1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0.0,0.07527073240239386,-0.48,58.1489,1,1,2,10,-0.39,-0.4,0,1.0,8,1,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,3,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.0,-1.41,0.69,50.1978,2,2,1,0,-0.26,-1.83,1,1.0,2,2,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.0,-0.17,-0.05,35.6788,2,1,2,8,-0.39,-0.39,1,1.0,11,1,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1.0,-2.07,0.06604246807201108,39.0674,2,2,3,0,-2.71,-0.23,0,1.0,4,2,4,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.0,1.62,1.83,56.8507,3,1,5,0,1.09,-0.83,0,1.0,11,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0.0,0.1,0.25,62.1805,1,2,2,6,-0.39,-0.3590853994490358,0,1.0,11,1,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.0,-1.24,-0.46,52.7164,1,1,4,0,1.59,-0.23,0,1.0,6,1,7,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,0.1,0.25,49.0955,1,2,3,6,0.98,-0.3590853994490358,1,1.0,11,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.0,-0.97,-0.48,41.9026,3,2,2,6,-0.52,-0.3590853994490358,0,1.0,2,2,3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1.0,-0.97,-0.16,42.7846,4,3,2,0,0.19,-0.3590853994490358,0,1.0,6,2,4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.0,-0.75,-1.33,50.602,2,2,3,8,0.45,-1.6,0,1.0,6,1,4,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0.0,-0.17,0.25,50.6369,1,2,2,6,0.16,0.16,0,1.0,6,1,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.0,0.1,0.25,52.1275,1,1,4,0,-0.37,-0.17,0,1.0,6,1,8,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.0,-1.14,-0.49,58.0408,1,1,5,10,0.85,0.64,0,2.0,8,1,13,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0.0,-1.41,0.25,63.823,2,2,5,0,-1.3,-0.3590853994490358,0,1.0,10,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1.0,0.1,-0.16,45.9365,2,3,3,3,-0.39,-0.66,0,1.0,2,1,5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0,0.1,0.25,51.5148,1,1,3,0,-0.7,-0.3590853994490358,0,1.0,8,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,3,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0.0,1.34,-0.05,53.8031,2,2,7,8,0.21,-1.19,0,1.0,10,1,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
