X1TXMTSCOR,X1MTHEFF,X1SCIEFF,X1SCHOOLBEL,X1SCHOOLCLI,S1M8GRADE,S1S8GRADE,X1PAREDU,X1PAREDEXPCT,S1EDUEXPECT,S1SUREHSGRAD,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,X1PAR_SURVEY_MISSING,X1_DUAL_PARENT,X1POVERTY,MATH_NO_CLASS,SCI_NO_CLASS,S1FYFAMILY,S1FYMILITARY,X1CONTROL,X4EVERDROP
51.9434,0.07527073240239386,1.83,1.26,-0.52,2,1,4,10,10,1,1,4,4,4,0,1,0,1,0,0.0,0.0,1.0,0.0
56.5789,1.62,0.066042468072011,-0.86,-3.47,3,4,1,4,2,1,1,2,2,2,0,1,0,0,0,0.0,0.0,1.0,1.0
74.2269,1.62,1.83,1.59,1.16,1,1,4,10,10,1,4,4,4,4,0,0,0,0,0,0.0,0.0,2.0,0.0
57.2026,0.1,0.06604246807201108,1.1,-0.39,2,2,4,6,8,1,2,3,4,3,0,1,0,0,1,0.0,0.0,1.0,0.0
52.3579,0.1,0.25,0.65,-0.3590853994490358,2,1,3,6,6,1,3,3,2,4,1,1,0,0,0,0.0,0.0,2.0,0.0
48.9922,0.95,0.25,-0.39,-0.3590853994490358,1,3,2,2,3,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
43.6704,1.62,-0.17,-0.37,0.07,2,3,2,6,6,1,2,4,4,4,0,1,0,0,0,0.0,0.0,1.0,1.0
44.2586,-1.68,-1.33,-0.04,0.48,5,5,2,6,2,3,2,3,2,1,1,1,0,0,0,0.0,0.0,1.0,0.0
42.0516,0.94,1.22,1.1,0.02,2,1,2,10,5,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
57.7269,-0.17,0.25,1.1,-0.97,1,1,5,6,6,1,4,4,2,4,0,0,0,0,0,0.0,0.0,1.0,0.0
42.3584,0.55,0.68,1.34,0.64,2,2,3,10,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
46.3903,0.1,0.25,-0.22,-1.48,3,1,4,4,8,2,3,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
50.7657,1.62,0.25,-0.52,-0.15,1,1,3,10,10,1,4,3,3,3,0,1,0,0,0,1.0,0.0,1.0,0.0
63.9878,0.95,-0.17,1.59,1.74,2,2,4,6,8,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
51.5617,-0.17,0.25,-0.04,0.57,3,2,2,8,8,1,4,4,3,1,0,1,0,0,0,0.0,0.0,1.0,0.0
37.8433,0.07527073240239386,0.06604246807201108,-1.77,-3.47,5,3,2,10,4,3,3,2,3,3,0,1,0,1,1,1.0,0.0,1.0,0.0
70.0724,-0.41,0.25,0.77,0.16,1,1,5,8,8,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
33.253,0.1,-0.68,-0.64,-0.3590853994490358,1,2,4,7,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
51.1803,0.1,0.25,-0.73,-0.3590853994490358,2,2,3,5,5,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
50.0819,0.07527073240239386,-0.18,-0.04,-0.71,3,2,5,8,6,1,4,4,4,3,0,1,0,1,0,0.0,0.0,1.0,0.0
60.9765,0.1,-0.9,-0.39,-0.3590853994490358,2,2,4,7,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
54.0456,0.07527073240239386,0.066042468072011,-0.04,0.64,2,2,4,6,10,1,3,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
41.4074,1.62,1.53,0.1,0.76,1,1,3,6,6,1,1,4,4,3,1,1,0,0,0,0.0,0.0,1.0,0.0
35.6982,-1.85,-0.91,-2.14,-0.3590853994490358,2,3,5,8,8,1,3,4,3,4,0,1,0,0,0,0.0,1.0,1.0,0.0
63.2357,1.34,-1.63,1.1,-0.22,1,2,5,8,8,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
57.4748,0.0752707324023938,0.25,-0.89,-2.14,2,1,2,6,10,1,3,3,3,3,0,1,0,0,0,1.0,0.0,1.0,1.0
63.5896,1.62,0.06604246807201108,1.59,0.49,1,1,5,10,8,1,4,4,4,4,0,1,0,0,1,0.0,0.0,1.0,0.0
56.1086,-1.41,1.83,-0.39,-0.01,4,1,2,6,2,1,3,3,2,3,1,1,0,0,0,0.0,0.0,1.0,0.0
52.6814,1.62,1.22,-0.51,0.48,1,3,2,4,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
26.7103,-0.73,0.25,-2.12,-2.66,3,4,2,5,6,2,4,4,4,2,1,1,0,0,0,0.0,0.0,1.0,0.0
37.1097,0.07527073240239386,0.06604246807201108,-0.39,-0.3590853994490358,3,3,4,4,4,2,3,4,4,4,0,1,0,1,1,0.0,0.0,1.0,0.0
42.0228,0.1,-0.16,0.3,-1.12,5,5,2,2,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
62.5077,0.1,0.06604246807201108,0.55,-0.3590853994490358,1,1,4,8,6,1,4,4,3,4,0,1,0,0,1,0.0,0.0,1.0,0.0
57.2077,0.0752707324023938,-0.05,-0.73,-0.59,1,1,3,8,8,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
55.7336,1.62,1.83,0.85,0.77,1,1,7,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
64.3048,-0.17,-0.05,-0.04,-1.38,1,1,4,10,10,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
55.8774,0.78,0.67,0.1,-0.3590853994490358,3,2,2,6,2,1,3,4,3,2,1,1,0,0,0,0.0,1.0,1.0,1.0
52.6605,1.62,1.83,1.59,-0.3590853994490358,4,1,2,8,10,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
42.9575,-0.17,-1.75,-0.04,0.31,2,2,2,4,7,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,1.0
64.6694,0.1,1.83,0.21,-0.3590853994490358,1,1,7,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
62.9099,-0.17,-0.48,-0.73,-0.3590853994490358,1,1,2,8,8,1,3,3,3,3,0,1,0,0,0,0.0,1.0,1.0,0.0
44.8552,-1.02,-0.05,0.77,-0.05,2,1,2,8,2,2,4,4,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
50.6065,-0.75,-0.89,-0.73,-0.78,3,1,2,10,10,2,3,3,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.021,0.1,0.25,-0.39,0.93,2,1,5,6,2,2,2,3,3,3,0,1,0,0,0,1.0,0.0,2.0,0.0
49.4878,-1.27,0.06604246807201108,1.59,-0.23,3,2,3,6,7,1,4,4,1,3,1,1,0,0,1,0.0,0.0,1.0,0.0
59.6479,0.94,0.06604246807201108,-0.39,-1.8,1,1,2,8,8,1,3,3,2,3,0,1,1,0,1,0.0,1.0,1.0,0.0
60.3089,1.23,-0.17,1.59,1.53,1,1,4,6,8,1,4,4,2,3,0,1,0,0,0,0.0,1.0,2.0,0.0
40.6061,-1.68,0.06604246807201108,-2.06,0.44,3,1,2,6,8,1,3,3,3,2,1,1,0,0,1,0.0,1.0,1.0,0.0
46.429,1.62,-0.05,-0.64,0.44,2,2,2,6,4,2,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.5622,0.1,0.25,-2.16,0.19,2,1,4,8,8,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
54.259,0.38,0.06604246807201108,1.34,0.16,2,1,3,10,6,1,3,3,2,3,0,0,0,0,1,0.0,0.0,2.0,0.0
39.7061,0.1,-0.49,1.34,0.69,3,3,3,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
52.0397,1.62,-1.33,1.26,1.31,1,2,5,8,10,1,4,4,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
32.4446,-1.43,-1.33,-0.43,0.17,2,3,2,2,7,1,2,1,4,4,1,1,0,0,0,0.0,0.0,1.0,1.0
41.2906,1.34,0.06604246807201108,1.59,-0.3590853994490358,2,1,3,7,10,1,1,4,4,3,1,1,0,0,1,0.0,1.0,1.0,1.0
49.7895,-1.0,1.83,-0.39,0.02,3,2,5,4,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
56.872,1.34,0.06604246807201108,0.98,-0.71,2,1,2,8,4,2,3,4,3,2,0,0,0,0,1,0.0,0.0,1.0,0.0
73.6439,0.1,0.25,-0.39,0.32,1,1,7,6,10,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
69.0838,1.62,-1.33,1.59,1.59,6,6,5,9,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
40.6703,0.63,1.4,-1.31,-0.53,2,3,3,4,6,1,4,3,3,4,0,1,1,0,0,0.0,0.0,1.0,0.0
46.8582,-0.29,1.83,-1.5,-0.23,2,2,2,4,4,2,1,4,2,3,1,1,1,0,0,0.0,0.0,1.0,1.0
43.8974,-0.58,-1.33,-0.64,0.37,4,3,3,3,2,2,2,3,2,3,1,1,0,0,0,0.0,0.0,1.0,1.0
65.4578,0.1,-0.16,-0.98,-2.56,1,2,2,8,8,1,3,4,2,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.4077,-0.17,-0.46,-0.39,-0.05,1,1,7,6,6,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
48.102,-2.04,-0.49,-0.43,-0.3,2,2,3,4,10,1,3,3,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
46.8242,-0.17,-0.46,-1.53,0.34,2,3,2,6,4,1,3,3,3,2,0,1,0,0,0,0.0,0.0,2.0,0.0
61.9851,1.21,0.69,0.55,-1.74,1,2,2,8,6,1,4,4,4,4,0,0,0,0,0,0.0,0.0,1.0,1.0
58.766,0.49,1.53,-0.7,-2.06,2,1,3,7,6,1,4,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
67.6675,1.21,1.83,1.59,-1.72,2,2,2,8,9,1,4,4,3,4,0,0,0,0,0,0.0,0.0,1.0,0.0
37.6646,0.51,-1.33,-0.39,-0.47,1,3,2,8,10,1,3,4,2,4,0,1,1,0,0,0.0,0.0,1.0,0.0
51.784,-0.58,-0.89,-0.04,-0.3590853994490358,2,2,3,6,6,1,2,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
60.2322,0.1,0.25,-0.95,1.29,3,3,4,6,10,1,1,3,2,3,0,1,0,0,0,0.0,0.0,2.0,0.0
55.794,1.62,-1.33,-0.04,-0.3590853994490358,1,1,2,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
46.4736,-0.17,-0.36,-1.31,-2.65,6,6,5,2,2,1,4,4,2,1,0,1,0,0,0,0.0,0.0,1.0,1.0
53.4146,1.34,0.25,1.34,-2.04,1,1,3,8,8,1,4,4,4,4,0,0,0,0,0,0.0,0.0,1.0,1.0
60.0381,1.62,1.4,1.59,1.37,2,1,5,8,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
45.7565,1.34,1.1,0.85,-0.38,1,1,2,4,10,1,1,4,4,3,0,1,0,0,0,1.0,0.0,1.0,0.0
28.7195,0.07527073240239386,0.06604246807201108,-2.02,0.56,5,4,2,4,5,4,1,1,4,1,1,1,1,1,1,0.0,0.0,1.0,1.0
50.2002,-0.34,-1.33,-0.95,-0.5,1,3,4,7,6,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
55.6312,0.95,0.69,0.21,-0.3590853994490358,2,1,3,10,10,1,1,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
48.3473,0.1,0.25,-0.73,-0.3590853994490358,1,1,2,6,2,1,2,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
66.2474,0.1,0.06604246807201108,0.85,-1.15,1,1,5,8,8,1,4,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
39.0222,0.07527073240239386,0.06604246807201108,0.55,-0.3590853994490358,2,1,4,4,6,1,4,4,2,3,0,1,0,1,1,0.0,0.0,1.0,0.0
67.9258,0.77,1.83,-0.92,0.56,1,1,5,10,10,1,3,3,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
40.6255,-0.58,-0.16,-0.39,-1.47,2,2,2,6,6,1,3,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
60.6115,0.1,-0.17,0.16,-0.13,2,2,2,8,8,1,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
59.3903,0.07527073240239386,0.38,-0.04,-0.3590853994490358,6,1,4,6,8,1,4,3,3,3,0,0,0,1,0,0.0,0.0,1.0,0.0
49.1205,-0.56,-0.48,-0.04,-1.84,1,1,3,8,6,1,4,4,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
50.2035,-1.29,-0.17,-0.39,1.0,3,3,2,6,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
58.0888,-0.97,0.06604246807201108,-0.95,-0.4,2,2,4,6,8,1,3,3,4,3,0,1,0,0,1,0.0,0.0,1.0,0.0
40.6526,0.1,-0.16,0.65,-0.3590853994490358,2,2,4,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
56.1474,0.95,-0.05,-0.04,-2.22,5,5,4,6,6,1,3,3,3,2,1,1,0,0,0,0.0,1.0,1.0,1.0
55.8617,0.82,0.06604246807201108,0.92,0.16,1,1,2,8,8,1,4,4,2,4,0,1,0,0,1,0.0,0.0,1.0,0.0
59.6898,1.62,0.25,-0.39,-0.3590853994490358,1,1,5,10,10,1,4,4,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
36.1281,-0.29,0.06604246807201108,1.34,-2.45,2,3,2,2,6,1,1,4,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
57.0346,1.62,-0.46,0.16,-2.17,3,2,3,7,7,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
56.5469,0.1,1.53,1.0,1.44,1,1,5,10,8,1,4,4,3,3,0,0,0,0,0,0.0,0.0,2.0,0.0
48.9374,1.62,1.83,-1.21,1.25,1,1,4,10,10,1,3,3,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
63.5352,-0.56,0.25,0.77,-0.68,2,2,4,7,6,1,4,4,3,4,1,1,0,0,0,0.0,0.0,1.0,0.0
67.475,1.34,1.1,1.59,1.25,1,1,7,10,6,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
53.2011,0.1,-0.48,-0.39,-1.12,5,3,4,5,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
45.4465,-0.17,0.81,1.04,0.53,2,1,4,10,10,1,3,3,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
63.4664,1.62,1.83,1.34,0.17,1,1,2,8,6,1,3,3,3,4,0,0,1,0,0,0.0,0.0,1.0,0.0
48.2753,0.07527073240239386,-0.89,-0.39,0.4,2,3,1,10,4,2,3,3,3,2,0,1,0,1,0,0.0,0.0,1.0,0.0
52.7257,-0.17,-1.33,-0.39,-0.34,1,1,2,8,10,1,3,3,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
43.2261,0.07527073240239386,0.06604246807201108,1.34,-1.05,2,3,2,2,2,1,2,3,2,3,0,1,0,1,1,0.0,0.0,1.0,0.0
46.699,0.07527073240239386,-0.46,0.21,-0.78,2,1,1,6,6,1,2,3,4,4,0,1,1,1,0,0.0,0.0,1.0,1.0
43.9408,0.07527073240239386,0.06604246807201108,-0.62,-0.07,2,2,3,6,9,1,3,4,3,4,1,1,0,1,1,0.0,0.0,1.0,0.0
42.5577,-0.3,-0.46,0.55,1.25,3,4,2,6,10,1,4,4,2,4,0,1,1,0,0,0.0,0.0,2.0,0.0
58.5189,-0.17,-1.33,-0.04,-0.3590853994490358,1,1,4,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
68.9464,1.62,1.83,0.2,-1.25,1,1,5,8,8,1,2,4,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
55.8872,0.0752707324023938,-0.05,-0.39,-0.51,3,2,4,6,6,1,3,3,4,3,0,1,0,0,0,0.0,0.0,2.0,0.0
54.2912,0.95,0.06604246807201108,0.21,0.14,2,2,5,8,7,1,1,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
51.2919,-1.63,-0.16,-0.39,-0.31,3,2,3,6,10,1,4,2,4,4,1,1,0,0,0,0.0,0.0,1.0,1.0
71.2228,0.1,0.25,-0.04,-0.3590853994490358,1,1,4,8,6,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,0.0
29.5243,-1.41,0.06604246807201108,0.48,-0.3590853994490358,2,4,2,2,2,1,2,2,2,4,0,1,0,0,1,0.0,1.0,1.0,0.0
61.145,0.55,0.06604246807201108,1.59,0.61,2,1,3,6,9,1,4,4,2,4,0,1,0,0,1,0.0,1.0,1.0,1.0
51.7678,-0.17,0.69,1.1,-0.17,3,1,2,4,4,1,3,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
62.2671,1.34,1.83,1.59,-0.3590853994490358,1,1,4,10,10,1,4,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
51.8088,-1.41,0.06604246807201108,-3.18,-3.19,5,3,2,2,2,1,3,2,1,1,0,0,1,0,1,1.0,0.0,1.0,1.0
50.9348,0.07527073240239386,-0.05,1.1,-0.3590853994490358,2,3,2,8,6,1,3,4,4,4,0,1,0,1,0,0.0,0.0,1.0,0.0
54.6006,0.1,1.83,0.21,-0.82,6,6,4,6,10,1,4,3,4,4,0,1,0,0,0,0.0,1.0,1.0,0.0
48.5074,1.62,-0.05,1.59,0.83,1,2,2,10,6,1,4,4,3,4,0,1,0,0,0,0.0,0.0,2.0,0.0
59.2302,-1.41,-1.33,-1.5,0.66,1,1,2,10,10,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
53.3842,0.1,-1.33,-2.22,-0.49,2,2,3,6,2,2,3,2,1,2,0,1,0,0,0,0.0,1.0,1.0,0.0
65.4316,1.62,0.99,-2.0,0.4,1,1,3,6,8,1,3,4,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
52.0334,0.1,-0.48,-0.39,0.22,1,1,2,7,5,2,2,3,3,3,0,1,0,0,0,0.0,0.0,1.0,1.0
51.5834,0.1,-0.05,-0.64,0.56,1,1,7,10,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
50.2755,1.17,0.25,-0.14,1.25,2,2,5,6,9,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,1.0
58.0961,1.23,0.25,-0.04,0.17,1,1,7,10,10,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
56.556,0.07527073240239386,0.06604246807201108,1.34,0.61,1,2,3,8,8,1,3,4,2,4,1,1,0,1,1,0.0,0.0,1.0,0.0
46.1314,1.62,-0.49,0.3,-0.62,2,2,2,10,10,1,4,4,4,4,0,0,1,0,0,0.0,0.0,1.0,1.0
68.7224,0.1,0.25,-0.04,-0.97,2,1,5,8,8,1,4,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
54.9701,0.07527073240239386,1.83,-3.04,-0.3590853994490358,1,1,2,8,8,1,4,4,4,4,0,1,1,1,0,0.0,0.0,1.0,0.0
49.2507,-0.61,0.06604246807201108,-0.39,-0.68,3,3,5,8,3,2,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,1.0
68.4611,-0.17,0.06604246807201108,-0.04,-1.15,1,1,7,8,10,1,4,4,4,3,0,1,0,0,1,0.0,0.0,1.0,0.0
51.6454,0.1,0.25,-0.04,-0.3590853994490358,1,2,7,10,10,1,4,3,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
41.2863,-0.25,-0.05,-2.0,-0.89,2,1,2,6,9,1,3,3,3,2,0,0,0,0,0,0.0,0.0,1.0,0.0
50.4865,-0.58,0.06604246807201108,0.18,-2.06,1,1,2,4,8,1,3,3,3,3,0,1,0,0,1,0.0,0.0,1.0,0.0
48.1639,0.07527073240239386,1.12,-0.39,-0.57,2,1,2,10,10,1,2,3,3,3,0,1,0,1,0,0.0,0.0,1.0,0.0
49.007,-1.82,0.69,-0.06,-0.5,3,1,2,10,10,2,2,3,2,1,0,0,0,0,0,0.0,0.0,1.0,0.0
47.2579,0.0752707324023938,0.25,1.26,-0.06,3,3,4,8,6,1,1,3,3,4,0,1,0,0,0,0.0,0.0,1.0,1.0
56.5877,0.1,-0.05,-0.73,0.02,2,1,5,8,4,1,3,3,3,2,0,1,0,0,0,0.0,0.0,1.0,0.0
52.1731,0.95,0.25,0.21,0.08,4,3,5,6,10,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
50.1598,-0.3,0.25,0.1,1.0,2,1,4,7,6,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
55.0793,0.07527073240239386,0.25,-0.04,-0.3590853994490358,1,2,4,8,7,1,2,3,3,3,0,1,1,1,0,1.0,0.0,1.0,0.0
40.3868,0.1,0.25,-0.39,0.56,3,3,2,2,8,1,3,3,3,3,0,1,1,0,0,0.0,0.0,2.0,0.0
42.8454,-0.58,-0.46,-0.39,-0.59,2,4,1,2,2,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
51.8654,-0.56,-1.33,-0.39,1.0,3,3,2,7,2,1,3,3,3,3,1,1,1,0,0,0.0,0.0,1.0,0.0
48.8415,-0.83,-1.63,-1.79,-0.3590853994490358,4,4,3,2,2,2,3,3,3,2,0,1,0,0,0,0.0,0.0,1.0,0.0
53.9764,0.51,0.25,-0.17,-1.38,1,1,4,8,6,1,4,4,3,4,1,1,0,0,0,0.0,0.0,1.0,0.0
73.5605,1.62,0.56,0.6,-0.3590853994490358,2,1,5,8,8,1,3,4,4,3,0,0,0,0,0,0.0,0.0,1.0,0.0
58.6219,-0.17,-0.46,0.45,-0.28,1,1,4,6,7,1,4,3,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
50.4165,0.07527073240239386,1.83,-0.14,0.25,2,3,2,10,2,1,3,3,3,3,0,1,1,1,0,0.0,1.0,1.0,0.0
77.6167,1.62,1.83,-0.59,0.32,1,1,5,10,10,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
46.2111,-0.44,0.08,1.59,0.86,1,1,2,10,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
52.8791,0.1,-0.46,-0.39,-1.87,2,2,4,7,8,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,1.0
75.1563,0.55,-0.05,1.34,1.09,1,1,5,10,8,1,4,3,3,3,0,1,0,0,0,0.0,0.0,2.0,0.0
48.9063,1.62,1.83,-1.28,-3.31,5,2,1,7,6,1,2,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
66.761,0.1,0.25,1.0,-0.38,2,1,3,6,6,1,3,4,3,3,0,0,0,0,0,0.0,0.0,1.0,0.0
49.9889,-0.97,-0.89,0.77,-2.73,2,2,3,4,2,1,3,3,3,3,0,1,1,0,0,0.0,0.0,1.0,1.0
61.7085,-1.41,0.69,-0.75,-0.22,2,1,4,6,8,1,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
54.3144,0.07527073240239386,-0.05,-0.37,-0.76,2,1,2,10,10,1,4,4,3,4,0,1,0,1,0,0.0,0.0,1.0,0.0
57.3101,-1.43,-1.33,-0.45,-1.72,2,1,3,6,6,1,1,3,2,4,0,0,1,0,0,0.0,0.0,1.0,0.0
72.3271,1.62,0.25,0.7,-1.32,1,1,4,10,10,1,3,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
46.1678,0.1,0.25,0.21,-1.27,2,3,2,6,8,1,4,4,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
49.0813,1.34,-0.05,-0.39,-0.53,3,2,2,4,10,1,2,4,4,4,0,0,0,0,0,0.0,0.0,1.0,0.0
47.8898,1.62,1.83,1.34,1.03,1,1,4,9,8,1,4,4,4,4,1,1,0,0,0,0.0,0.0,2.0,0.0
49.6873,-1.02,-1.63,-1.73,-0.98,3,3,4,4,4,2,3,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
49.0088,-0.58,-0.46,0.32,-1.58,3,4,2,3,10,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
46.1486,0.0752707324023938,-0.16,-0.04,-0.78,1,1,5,6,8,1,3,3,3,3,0,1,0,0,0,0.0,1.0,1.0,0.0
56.6884,-0.17,-0.17,-0.39,-0.3590853994490358,2,2,3,6,2,1,3,3,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
39.9093,-1.02,-0.77,-0.39,-0.62,3,2,3,5,6,1,3,3,2,2,0,0,1,0,0,0.0,0.0,1.0,1.0
51.3145,-0.56,0.06604246807201108,-0.73,-0.89,3,2,2,1,2,2,2,3,3,2,0,1,1,0,1,0.0,0.0,1.0,1.0
62.1254,-0.17,0.38,1.59,-0.11,2,1,4,10,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
59.8766,1.62,1.83,1.59,-0.3590853994490358,1,1,4,8,8,1,4,4,4,4,0,1,0,0,0,0.0,0.0,2.0,0.0
52.1067,0.0752707324023938,-0.48,-1.78,-0.3590853994490358,1,3,4,10,8,1,4,3,2,4,0,1,0,0,0,0.0,0.0,1.0,0.0
71.244,1.17,0.67,-0.04,-1.01,1,1,7,6,6,1,4,4,3,4,0,1,0,0,0,0.0,0.0,1.0,0.0
48.0594,-2.92,-2.05,1.34,0.36,3,2,3,7,8,1,4,1,3,4,1,1,0,0,0,0.0,0.0,1.0,1.0
54.4946,0.16,-0.91,-0.88,-0.71,1,3,5,6,7,1,1,3,3,3,0,1,1,0,0,0.0,0.0,1.0,0.0
48.9066,-1.41,0.25,-0.73,0.74,3,2,4,6,10,1,4,4,4,4,0,1,0,0,0,0.0,0.0,1.0,0.0
60.4684,-0.17,0.06604246807201108,-0.63,-0.37,2,2,2,7,6,2,1,4,3,4,1,1,0,0,1,0.0,0.0,1.0,1.0
39.0583,0.1,-2.91,1.59,-0.77,1,1,2,8,10,1,4,4,4,4,1,1,0,0,0,0.0,0.0,1.0,1.0
62.9318,0.55,0.066042468072011,0.45,0.68,2,1,5,8,8,1,2,4,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
60.5211,0.1,0.25,-0.04,-0.52,1,2,4,6,6,1,3,4,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
52.015,0.49,-0.48,-0.39,-0.35,3,3,2,6,6,1,4,3,3,2,0,0,0,0,0,0.0,0.0,1.0,0.0
54.1674,0.1,0.25,0.55,0.17,3,3,1,10,10,1,4,4,3,4,0,1,1,0,0,0.0,0.0,1.0,0.0
48.7519,-0.97,-0.05,1.34,1.02,3,2,4,7,6,1,4,4,3,3,1,1,0,0,0,0.0,0.0,2.0,0.0
59.5299,-0.17,-0.05,-0.39,0.57,1,1,5,8,7,1,4,3,3,3,0,1,0,0,0,0.0,0.0,1.0,0.0
47.8688,-0.3,0.25,-3.6,-0.3,2,1,4,9,4,4,3,4,3,3,1,1,0,0,0,0.0,0.0,1.0,0.0
58.3513,0.1,0.066042468072011,-0.04,0.6,1,1,2,6,10,1,3,4,1,3,0,0,0,0,0,0.0,0.0,1.0,1.0
63.7542,-0.58,-0.59,-1.14,1.76,1,1,4,8,8,2,3,2,2,4,0,0,0,0,0,0.0,0.0,2.0,0.0
58.9618,0.68,0.81,1.04,-0.35,1,1,7,9,10,1,4,4,4,3,0,1,0,0,0,0.0,0.0,1.0,0.0
